N° auto;nom;région administrative;adresse;code INSEE;commune;population de la commune;DEP;N°UU;unité urbaine;population unité urbaine;situation géographique;écrans;fauteuils;semaines d'activité;séances;entrées 2021;entrées 2020;évolution entrées;tranche d'entrées;propriétaire;programmateur;AE;catégorie Art et Essai;label Art et Essai;genre;multiplexe;zone de la commune;nombre de films programmés;nombre de films inédits;nombre de films en semaine 1;PdM en entrées des films français;PdM en entrées des films américains;PdM en entrées des films européens;PdM en entrées des autres films;films Art et Essai;PdM en entrées des films Art et Essai;latitude;longitude;geolocalisation
232572;LE PALACE;BOURGOGNE / FRANCHE-COMTE;9 RUE PASTEUR;39300;Lons-le-Saunier;18099.0;39;39401;Lons-le-Saunier;28037.0;05-Unités urbaines de 20 000 à 100 000 hbts;3.0;445.0;32.0;1691.0;14129.0;4772.0;196.081307627829;De 10 à 20 000 entrées;SOCIETE DES CINEMAS LONS LE SAUNIER;AGORA;OUI;D;;FIXE;NON;C;72.0;61.0;42.0;88.5667215815486;4.159802306425041;7.0345963756177925;0.23887973640856672;45.0;64.71169686985174;46.673494;5.556147;46.673494, 5.556147
233062;ESPACE(S);AUVERGNE / RHONE-ALPES;12 AVENUE DE LA RÉPUBLIQUE;26166;Loriol-sur-Drôme;6699.0;26;26303;Livron-sur-Drôme;16643.0;06-autres communes et unités urbaines;1.0;124.0;28.0;493.0;7739.0;5801.0;33.40803309774177;De 5 à 10 000 entrées;COMMUNE DE LORIOL SUR DROME;MC4 (Gardebosc);OUI;E;JP;FIXE;NON;B;118.0;103.0;2.0;57.63679619349722;31.92704203013481;9.960348929421095;0.47581284694686754;37.0;22.72799365582871;44.75382;4.824625;44.75382, 4.824625
233941;EDEN;BOURGOGNE / FRANCHE-COMTE;13 RUE DES DODANES;71263;Louhans;6613.0;71;71301;Louhans;12210.0;06-autres communes et unités urbaines;3.0;469.0;32.0;2224.0;11430.0;7040.0;62.35795454545454;De 10 à 20 000 entrées;FOURNIER CHRISTOPHE CINEMA;;OUI;E;;FIXE;NON;C;121.0;106.0;51.0;44.86687849238523;40.495233921332314;13.509367809795114;1.1285197764873454;30.0;10.02519995617399;46.630199;5.222983;46.630199, 5.222983
238013;CINEDUCHERE;AUVERGNE / RHONE-ALPES;RUE ANDREI SAKHAROV;69123;Lyon;525236.0;69;00758;Lyon;1696765.0;04-Unités urbaines de 100 000 hbts ou plus;1.0;91.0;30.0;581.0;9402.0;8456.0;11.18732261116367;De 5 à 10 000 entrées;ASSOCIATION CINE DUCHERE;;OUI;A;JPPR;FIXE;NON;C;116.0;84.0;2.0;69.95951417004048;9.331983805668017;12.611336032388664;8.097165991902834;56.0;68.0161943319838;45.787163;4.799719;45.787163, 4.799719
239412;LES ECRINS;AUVERGNE / RHONE-ALPES;STATION DE LA PLAGNE;73150;La Plagne Tarentaise;3831.0;73;73201;Aime;8427.0;06-autres communes et unités urbaines;1.0;250.0;12.0;150.0;2829.0;4170.0;-32.15827338129497;De 2 à 5 000 entrées;SOCIETE DES CINEMAS DES ECRINS;MC4 (Gardebosc);NON;NON;;FIXE;NON;B;72.0;67.0;14.0;41.57758938444526;44.19461850350166;14.080353851824547;0.1474382602285293;21.0;6.48728345005529;45.508685;6.679705;45.508685, 6.679705
245911;VOX;BOURGOGNE / FRANCHE-COMTE;RUE DES ECOLES;71275;Marcigny;1785.0;71;71109;Marcigny;2933.0;06-autres communes et unités urbaines;1.0;175.0;31.0;348.0;5410.0;3773.0;43.38722501987808;De 5 à 10 000 entrées;CINEMA VOX;VEO (Baron);OUI;E;;FIXE;NON;C;113.0;96.0;0.0;72.24088911863531;17.032825019384852;9.149651072628586;1.5766347893512536;44.0;31.842853450504006;46.276444;4.040561;46.276444, 4.040561
261581;CINEMA LE RABELAIS;AUVERGNE / RHONE-ALPES;21 ROUTE DE FRANGY;74010;Annecy;131481.0;74;74601;Annecy;177543.0;04-Unités urbaines de 100 000 hbts ou plus;1.0;287.0;30.0;404.0;8515.0;8375.0;1.671641791044776;De 5 à 10 000 entrées;CINE L'ARLEQUIN;;OUI;C;;FIXE;NON;C;111.0;91.0;0.0;66.10138584974472;25.309992706053976;7.421590080233406;1.1670313639679066;39.0;29.540481400437635;45.916394;6.090209;45.916394, 6.090209
262461;SALLE DES FETES;AUVERGNE / RHONE-ALPES;RUE DAME PERNETTE;01247;Mijoux;339.0;01;00000;Zone rurale;14862638.0;04-Unités urbaines de 100 000 hbts ou plus;1.0;200.0;3.0;10.0;296.0;1089.0;-72.81910009182737;Moins de 2000 entrées;MODERNE CINEMA;;NON;NON;;ITINERANT;NON;R;5.0;4.0;2.0;90.37433155080214;9.62566844919786;0.0;0.0;0.0;0.0;46.36675;5.996859;46.36675, 5.996859
264123;LE GRAND AIR;AUVERGNE / RHONE-ALPES;LE GRAND AIR;73157;Modane;3213.0;73;73109;Modane;3904.0;06-autres communes et unités urbaines;1.0;220.0;13.0;58.0;1775.0;2507.0;-29.198244914240128;Moins de 2000 entrées;SNC GIPPA ET GILBERT;MC4 (Gardebosc);NON;NON;;FIXE;NON;C;34.0;34.0;1.0;33.352112676056336;53.5774647887324;13.070422535211268;0.0;1.0;0.5633802816901409;45.14954;6.634433;45.14954, 6.634433
269843;CINE LES PLESSIS;BOURGOGNE / FRANCHE-COMTE;13 RUE FERRER;71306;Montceau-les-Mines;18218.0;71;71402;Montceau-les-Mines;38556.0;05-Unités urbaines de 20 000 à 100 000 hbts;3.0;640.0;32.0;1156.0;11085.0;10612.0;4.457218243497927;De 10 à 20 000 entrées;SOCIETE DU CINEMA REX;PATHE GAUMONT;OUI;D;;FIXE;NON;C;73.0;58.0;29.0;46.426222319666735;42.81955711466783;10.480157860118396;0.27406270554702916;21.0;7.04889278666959;46.674118;4.364044;46.674118, 4.364044
271055;SALLE DES TEMPLIERS;AUVERGNE / RHONE-ALPES;IMPASSE DU LION D'OR;26198;Montélimar;40639.0;26;00551;Montélimar;59051.0;05-Unités urbaines de 20 000 à 100 000 hbts;1.0;118.0;28.0;847.0;13056.0;11479.0;13.738130499172401;De 10 à 20 000 entrées;COMMUNE DE MONTELIMAR;;OUI;D;RDJP;FIXE;NON;C;176.0;102.0;30.0;54.67394346487545;15.267282395745871;24.181360201511335;5.877413937867338;96.0;87.53148614609572;44.557962;4.751413;44.557962, 4.751413
275460;SALLE POLYVALENTE;AUVERGNE / RHONE-ALPES;SALLE POLYVALENTE;07189;Ribes;313.0;07;00000;Zone rurale;14862638.0;04-Unités urbaines de 100 000 hbts ou plus;1.0;165.0;31.0;215.0;6786.0;6302.0;7.680101555061886;De 5 à 10 000 entrées;GRAND ECRAN;;OUI;E;JP;ITINERANT;NON;R;124.0;73.0;6.0;73.17380352644837;8.690176322418136;16.24685138539043;1.8891687657430731;61.0;82.07388748950461;44.495224;4.20018;44.495224, 4.20018
278432;CINEMA JEAN CARMET;AUVERGNE / RHONE-ALPES;BOULEVARD DU PILAT;69141;Mornant;6219.0;69;69205;Mornant;6219.0;06-autres communes et unités urbaines;1.0;298.0;32.0;536.0;13801.0;12145.0;13.635240839851793;De 10 à 20 000 entrées;COMMUNAUTE DE COMMUNES DU PAYS MORNANTAIS;;OUI;E;RDJPPR;FIXE;NON;C;132.0;107.0;1.0;66.79423909759291;17.30285023668043;13.44546278577903;2.4574478799476283;63.0;53.36891932722329;45.616568;4.675055;45.616568, 4.675055
296921;SALLE DU TISSAGE;AUVERGNE / RHONE-ALPES;SALLE DU TISSAGE;07167;Les Ollières-sur-Eyrieux;1011.0;07;00000;Zone rurale;14862638.0;04-Unités urbaines de 100 000 hbts ou plus;1.0;100.0;17.0;31.0;509.0;723.0;-29.59889349930844;Moins de 2000 entrées;L IMAGE BUISSONNIERE;;NON;NON;;ITINERANT;NON;R;15.0;10.0;0.0;81.29032258064515;14.838709677419354;3.870967741935484;0.0;5.0;48.38709677419355;44.807704;4.628561;44.807704, 4.628561
303122;BEAUSEJOUR;AUVERGNE / RHONE-ALPES;13 BLD J.L. BONNASSIEUX;42165;Panissières;2997.0;42;42101;Panissières;2997.0;06-autres communes et unités urbaines;1.0;148.0;26.0;176.0;4480.0;3480.0;28.735632183908045;De 2 à 5 000 entrées;ASSOCIATION CINEMA PANISSIERES;VEO (Baron);OUI;E;;FIXE;NON;I;80.0;67.0;0.0;70.20157756354075;22.670172363423895;6.193397604440549;0.9348524685947999;23.0;19.076833187262636;45.792194;4.341577;45.792194, 4.341577
306243;CINÉPILAT;AUVERGNE / RHONE-ALPES;RUE DES TROIS SAPINS;42168;Pélussin;3851.0;42;42108;Pélussin;4837.0;06-autres communes et unités urbaines;1.0;164.0;30.0;424.0;12000.0;9252.0;29.701686121919586;De 10 à 20 000 entrées;COMMUNAUTE DE COMMUNES DU PILAT RHODANIEN;VEO (Baron);OUI;E;JPPR;FIXE;NON;C;125.0;98.0;2.0;61.78283546704599;24.11095305832148;13.063063063063062;1.0431484115694643;56.0;39.272166903745855;45.418565;4.675401;45.418565, 4.675401
317613;CINE COMTE;BOURGOGNE / FRANCHE-COMTE;19 RUE DU GENERAL DE GAULLE;39434;Poligny;4409.0;39;39107;Poligny;4409.0;06-autres communes et unités urbaines;1.0;212.0;32.0;687.0;13663.0;8548.0;59.83855872718764;De 10 à 20 000 entrées;LES ECRANS FRANCOMTOIS;CINEODE (Défossé);OUI;E;JP;FIXE;NON;I;111.0;95.0;37.0;50.029963188083215;40.86978854550124;8.894786405273521;0.2054618611420255;33.0;12.173615272665012;46.836349;5.702889;46.836349, 5.702889
317831;CHATEAU DE PLUVY;AUVERGNE / RHONE-ALPES;BRUSSIEU MILLE CLUB;69155;Pomeys;1172.0;69;00000;Zone rurale;14862638.0;04-Unités urbaines de 100 000 hbts ou plus;1.0;100.0;24.0;275.0;5937.0;5731.0;3.5944861280753795;De 5 à 10 000 entrées;CENTRE DE COORDINATION DES MONTS DU LYONNAIS;;NON;NON;;ITINERANT;NON;R;36.0;24.0;0.0;54.75070555032926;41.705863907180934;3.543430542489809;0.0;5.0;15.208529319535904;45.640438;4.467393;45.640438, 4.467393
318711;OLYMPIA;BOURGOGNE / FRANCHE-COMTE;1 RUE GAMBETTA;25462;Pontarlier;18288.0;25;25401;Pontarlier;23374.0;05-Unités urbaines de 20 000 à 100 000 hbts;6.0;964.0;32.0;4749.0;99626.0;73777.0;35.0366645431503;De 80 à 100 000 entrées;CINEMA OLYMPIA;Lonchampt;OUI;D;;FIXE;NON;C;181.0;143.0;118.0;43.4878970926948;42.27108774064578;13.406631610968667;0.8343835556907566;39.0;9.644300551909957;46.901894;6.357637;46.901894, 6.357637
319582;LE FOYER;BOURGOGNE / FRANCHE-COMTE;2 RUE DE LA RESISTANCE;25463;Pont-de-Roide-Vermondans;4230.0;25;25203;Pont-de-Roide;5679.0;06-autres communes et unités urbaines;1.0;100.0;22.0;121.0;1383.0;2245.0;-38.39643652561247;Moins de 2000 entrées;ASSOCIATION L UNION OUVRIERE AEP;;OUI;E;;FIXE;NON;C;33.0;28.0;1.0;68.76640419947506;1.7060367454068242;29.527559055118108;0.0;16.0;32.808398950131235;47.383873;6.769949;47.383873, 6.769949
337784;Ciné Rillieux;AUVERGNE / RHONE-ALPES;83 AVENUE DE L'EUROPE;69286;Rillieux-la-Pape;30783.0;69;00758;Lyon;1696765.0;04-Unités urbaines de 100 000 hbts ou plus;3.0;590.0;32.0;2273.0;27255.0;18686.0;45.857861500588676;De 20 à 30 000 entrées;URFOL - CINE RILLIEUX;;OUI;C;;FIXE;NON;B;194.0;149.0;49.0;41.892777559313146;43.14239524620964;12.382575261065233;2.582251933411981;69.0;20.933280901821995;45.81862;4.904221;45.81862, 4.904221
354301;ETOILE CINEMA;BOURGOGNE / FRANCHE-COMTE;RUE DE LA HALLE AU BLE;21584;Saulieu;2493.0;21;21104;Saulieu;2493.0;06-autres communes et unités urbaines;1.0;151.0;32.0;389.0;7606.0;5051.0;50.584042763809144;De 5 à 10 000 entrées;ASSOCIATION CINEMA THEATRE EXPRESSION SEDELOCIEN;MC4 (Gardebosc);OUI;E;JP;FIXE;NON;I;134.0;109.0;0.0;54.18734987990392;34.4115292233787;11.064851881505204;0.33626901521216973;38.0;20.752602081665334;47.280282;4.229497;47.280282, 4.229497
385823;CINE MOURGUET;AUVERGNE / RHONE-ALPES;15 RUE DESHAY;69202;Sainte-Foy-lès-Lyon;22535.0;69;00758;Lyon;1696765.0;04-Unités urbaines de 100 000 hbts ou plus;2.0;280.0;32.0;1602.0;43238.0;35880.0;20.507246376811594;De 40 à 50 000 entrées;SON IMAGE RENCONTRES FIDESIENNES;;OUI;C;RDJPPR;FIXE;NON;B;190.0;141.0;50.0;75.35694210230467;11.003372681281618;11.776278808319281;1.863406408094435;93.0;64.06127037661608;45.73594;4.79997;45.73594, 4.79997
386782;SALLE PINATEL;AUVERGNE / RHONE-ALPES;PLACE DE CHARLES DE GAULLE;42223;Saint-Genest-Lerpt;6230.0;42;00753;Saint-Étienne;378916.0;04-Unités urbaines de 100 000 hbts ou plus;1.0;204.0;12.0;31.0;632.0;310.0;103.87096774193549;Moins de 2000 entrées;ASS CINE LERPT;;NON;NON;;FIXE;NON;B;30.0;27.0;0.0;58.51063829787234;36.17021276595745;5.319148936170213;0.0;5.0;9.75177304964539;43.234582;3.107601;43.234582, 3.107601
397231;LE CARTUS;AUVERGNE / RHONE-ALPES;PLACE DE L EGLISE;38412;Saint-Laurent-du-Pont;4622.0;38;38124;Saint-Laurent-du-Pont;4622.0;06-autres communes et unités urbaines;1.0;187.0;32.0;311.0;6753.0;4072.0;65.83988212180746;De 5 à 10 000 entrées;ASSOCIATION CULTURE ET LOISIRS CINEMA LE CARTUS;VEO (Baron);OUI;E;JP;FIXE;NON;I;108.0;93.0;3.0;44.89103251161129;43.08681672025724;10.700250089317613;1.321900678813862;30.0;18.8281529117542;45.388247;5.73148;45.388247, 5.73148
402243;LES BRUYERES;AUVERGNE / RHONE-ALPES;LES MENUIRES / REBERTY;73257;Les Belleville;3620.0;73;00000;Zone rurale;14862638.0;04-Unités urbaines de 100 000 hbts ou plus;2.0;344.0;13.0;268.0;2867.0;3316.0;-13.540410132689987;De 2 à 5 000 entrées;DAVOINE EVELYNE;;NON;NON;;FIXE;NON;R;67.0;65.0;14.0;37.2887323943662;49.33098591549296;13.34507042253521;0.035211267605633804;13.0;3.415492957746479;45.323346;6.538468;45.323346, 6.538468
402249;LES FLOCONS;AUVERGNE / RHONE-ALPES;STATION LES MENUIRES;73257;Les Belleville;3620.0;73;00000;Zone rurale;14862638.0;04-Unités urbaines de 100 000 hbts ou plus;1.0;290.0;14.0;138.0;2190.0;2645.0;-17.20226843100189;De 2 à 5 000 entrées;AGORA CINEMAS;;NON;NON;;FIXE;NON;R;62.0;58.0;14.0;49.1869918699187;40.243902439024396;10.416666666666668;0.1524390243902439;12.0;3.50609756097561;45.323346;6.538468;45.323346, 6.538468
412532;SAINT POURCINOIS;AUVERGNE / RHONE-ALPES;COUR DES BENEDICTINS;03254;Saint-Pourçain-sur-Sioule;5300.0;03;03201;Saint-Pourçain-sur-Sioule;5300.0;06-autres communes et unités urbaines;1.0;264.0;25.0;219.0;2405.0;1534.0;56.779661016949156;De 2 à 5 000 entrées;COMMUNAUTE DE COMMUNES SAINT POURCAIN SIOULE LIMAGNE;;NON;NON;;ITINERANT;NON;I;80.0;70.0;1.0;72.12389380530973;13.495575221238937;14.380530973451327;0.0;26.0;15.54203539823009;46.307498;3.289943;46.307498, 3.289943
